#TYPE System.Management.Automation.PSCustomObject																														
batchid	dbid	client_matter	clientid	loadnr	orig_dcb	conv_dcb	orig_dir	st_backup	st_backup_arch	st_get_natives	st_get_images	st_get_images2	st_add_db	st_add_natives	st_db_sizes	db_bytes	db_files	natives_bytes	natives_files_present	natives_files_missing	images_bytes	images_files_present	images_files_missing	st_qc_tags	st_qc_compare_tags	st_convert	st_get_arch_db_files	st_sizes_natives	st_sizes_images	st_all
3	85		86 - 029013.000223		X:\029013\000223\Bob_Dance_And_KMA_Production\DANCE_KMA_COMBINED_PROD.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029013\000223\Bob_Dance_And_KMA_Production\DANCE_KMA_COMBINED_PROD.DCB			2	2	2	2			2	15989904	28	32104495	209	17	367372721	3489	0					2	2	2
3	86		87 - 029013.000223		X:\029013\000223\DANCE_KIA_REVIEW\DANCE-KIA_REVIEW.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029013\000223\DANCE_KIA_REVIEW\DANCE-KIA_REVIEW.DCB			2	2	2	2			2	1603596	26	17029509	43	2	11923636	220	0					2	2	2
3	87		88 - 029013.000223		X:\029013\000223\DANCE_PRODUCTION\BOB_DANCE_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029013\000223\DANCE_PRODUCTION\BOB_DANCE_PRODUCTION.DCB			2	2	2	2			2	1338680	24	0	0	0	108921234	665	0					2	2	2
3	88		89 - 029013.000223		X:\029013\000223\HLKIA_REVIEW\HLKIA_REVIEW.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029013\000223\HLKIA_REVIEW\HLKIA_REVIEW.DCB			2	2	2	2			2	58350398	32	110565367	724	18	594976976	7721	0					2	2	2
3	89		90 - 029013.000244		X:\029013\000244\Auburn_Valley_Review\AUBURN_VALLEY_REVIEW.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029013\000244\Auburn_Valley_Review\AUBURN_VALLEY_REVIEW.DCB			2	2	2	2			2	8983372	30	240306004	203	139	256914594	1580	0					2	2	2
3	90		91 - 029013.000253		X:\029013\000253\KIA_Review\EL_MONTE_V_KMA_REVIEW.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029013\000253\KIA_Review\EL_MONTE_V_KMA_REVIEW.DCB			2	2	2	2			2	611644	25	48307977	25	30	215423454	373	0					2	2	2
3	91		92 - 029013.000270		X:\029013\000270\KIA_Mother_Lode_Review\KIA_MOTHER.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029013\000270\KIA_Mother_Lode_Review\KIA_MOTHER.DCB			2	2	2	2			2	13288080	30	182042034	142	8	733712218	2569	1024					2	2	2
3	92		93 - 029013.000270		X:\029013\000270\KIA_Production\KIA_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029013\000270\KIA_Production\KIA_PRODUCTION.DCB			2	2	2	2			2	13651077	27	167187024	172	9	430862900	2278	1					2	2	2
3	93		94 - 029013.000270		X:\029013\000270\MLK_Production\MLK_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029013\000270\MLK_Production\MLK_PRODUCTION.DCB			2	2	2	2			2	79269467	18	0	0	0	1576696442	18172	0					2	2	2
3	94		95 - 029013.000392		X:\029013\000392\Review\Sunrise_KIA_NSB-Selection\SUNRISE_KIA_NSB-SELECTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029013\000392\Review\Sunrise_KIA_NSB-Selection\SUNRISE_KIA_NSB-SELECTION.DCB			2	2	2	2			2	23692503	31	238632846	1822	24	466848762	7594	0					2	2	2
3	95		96 - 029013.000392		X:\029013\000392\Review\Sunrise_KIA_Production\SUNRISE_KIA_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029013\000392\Review\Sunrise_KIA_Production\SUNRISE_KIA_PRODUCTION.DCB			2	2	2	2			2	23100671	35	12796075	5	983	973114246	7201	0					2	2	2
3	96		97 - 029018.000041		X:\029018\000041\Autobahn_Discovery\AUTOBAHN _DISCOVERY.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029018\000041\Autobahn_Discovery\AUTOBAHN _DISCOVERY.DCB			2	0	0				2	16594096	31													0
3	97		98 - 029018.000041		X:\029018\000041\Autobahn_Production\AUTOBAHN_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029018\000041\Autobahn_Production\AUTOBAHN_PRODUCTION.DCB			2	2	2	2			2	2891144	28	135999995	208	70	963865759	2478	0					2	2	2
3	98		99 - 029018.000043		X:\029018\000043\Jaguar_Rio_Grande_Jaguar_Production\JAGUAR_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029018\000043\Jaguar_Rio_Grande_Jaguar_Production\JAGUAR_PRODUCTION.DCB			2	2	2	2			2	6992807	25	0	0	0	81638107	870	0					2	2	2
3	99		100 - 029018.000043		X:\029018\000043\Jaguar_Rio_Grande_Jaguar_Review_Database\JAGUAR_REVIEW.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029018\000043\Jaguar_Rio_Grande_Jaguar_Review_Database\JAGUAR_REVIEW.DCB			2	0	0				2	235558890	30													0
3	100		101 - 029018.000046		X:\029018\000046\Jaguar_ISSA_HL_Review\HL_REVIEW_DB.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029018\000046\Jaguar_ISSA_HL_Review\HL_REVIEW_DB.DCB			2	2	2	2			2	2012726392	30	11006176987	20935	0	492978365	9418	0					2	2	2
3	101		102 - 029018.000046		X:\029018\000046\Jaguar_Issa_HL_Production\HL_PRODUCTION_DB.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029018\000046\Jaguar_Issa_HL_Production\HL_PRODUCTION_DB.DCB			2	2	2	2			2	9850968	31	58956618	328	0	79454910	1360	0					2	2	2
3	102		103 - 029024.000007		X:\029024\000007\Gary_TMS_Review_Database\GRAY_TMS_REVIEW_DATABASE.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029024\000007\Gary_TMS_Review_Database\GRAY_TMS_REVIEW_DATABASE.DCB			2	2	2	2			2	17387431	27	0	0	0	289149753	4080	0					2	2	2
3	103		104 - 029024.000007		X:\029024\000007\Gary_TMS_TMS_Production_Database\TMS_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029024\000007\Gary_TMS_TMS_Production_Database\TMS_PRODUCTION.DCB			2	2	2	2			2	8853211	24	0	0	0	149013195	2009	0					2	2	2
3	104		105 - 029024.000007		X:\029024\000007\Toyota_Sunrise_Plaintiffs_Production\PLAINTIFFS_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029024\000007\Toyota_Sunrise_Plaintiffs_Production\PLAINTIFFS_PRODUCTION.DCB			2	2	2	0			2	5005468	17													0
3	105		106 - 029046.000001		X:\029046\000001\HL_Review\Pulled_From_ML005\PULLED FROM ML005.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029046\000001\HL_Review\Pulled_From_ML005\PULLED FROM ML005.DCB			2	0	0				2	1368083	16													0
3	106		107 - 029046.000001		X:\029046\000001\HL_Review\Pulled_from_ML006\PULLED FROM ML006.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029046\000001\HL_Review\Pulled_from_ML006\PULLED FROM ML006.DCB			2	0	0				2	1755526	16													0
3	107		108 - 029046.000001		X:\029046\000001\HL_Review\Pulled_From_ML007\PULLED FROM ML007.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029046\000001\HL_Review\Pulled_From_ML007\PULLED FROM ML007.DCB			2	0	0				2	107892281	16													0
3	108		109 - 029046.000001		X:\029046\000001\HL_Review\ML002\ML002.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029046\000001\HL_Review\ML002\ML002.DCB			2	2	2	2			2	398157065	24	0	0	2284	0	0	0					2	2	2
3	109		110 - 029046.000001		X:\029046\000001\HL_Review\ML003\ML003.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029046\000001\HL_Review\ML003\ML003.DCB			2	2	2	2			2	492935602	23	0	0	920	0	0	0					2	2	2
3	110		111 - 029046.000001		X:\029046\000001\HL_Review\ML004\ML004.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029046\000001\HL_Review\ML004\ML004.DCB			2	2	2	2			2	12110298	22	0	0	559	0	0	0					2	2	2
3	111		112 - 029046.000001		X:\029046\000001\HL_Review\ML005\ML005.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029046\000001\HL_Review\ML005\ML005.DCB			2	2	2	2			2	26990212	23	0	0	109	0	0	0					2	2	2
3	112		113 - 029046.000001		X:\029046\000001\HL_Review\ML006\ML006.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029046\000001\HL_Review\ML006\ML006.DCB			2	2	2	2			2	2414227	23	0	0	5	0	0	0					2	2	2
3	113		114 - 029046.000001		X:\029046\000001\HL_Review\ML007\ML007.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029046\000001\HL_Review\ML007\ML007.DCB			2	2	2	2			2	31198809	24	0	0	52	0	0	0					2	2	2
3	114		115 - 029207.000021		X:\029207\000021\Alexia_Production\ALEXIA_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029207\000021\Alexia_Production\ALEXIA_PRODUCTION.DCB			2	2	2	2			2	913342	25	0	0	0	145744203	52	0					2	2	2
3	115		116 - 029382.000001		X:\029382\000001\HL_Production\MEDSTAR_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029382\000001\HL_Production\MEDSTAR_PRODUCTION.DCB			2	2	2	2			2	119490822	26	21686548321	54179	11169	0	0	0					2	2	2
3	116		117 - 029517.000001		X:\029517\000001\Hd - Interview Memoranda\HD - INTERVIEW MEMORANDA.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029517\000001\Hd - Interview Memoranda\HD - INTERVIEW MEMORANDA.DCB			2	0	0				2	4627329	18													0
3	117		118 - 029864.000001		X:\029864\000001\PROD001\PROD001.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\029864\000001\PROD001\PROD001.DCB			2	2	2	2			2	6179689	19	0	0	0	61935974	1267	0					2	2	2
3	118		119 - 030573.000003		X:\030573\000003\UAMS_REVIEW\ADMIN\20120416\UAMS_REVIEW.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\030573\000003\UAMS_REVIEW\ADMIN\20120416\UAMS_REVIEW.DCB			2	2	2	2			2	53161192	27	748805609	4297	1	194468394	3306	0					2	2	2
3	119		120 - 030573.000003		X:\030573\000003\UAMS_PROD\_Prod_QC\PROD002_old\PROD002.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\030573\000003\UAMS_PROD\_Prod_QC\PROD002_old\PROD002.DCB			2	2	2	2			2	21399772	28	127200927	825	0	265451296	5358	0					2	2	2
3	120		121 - 030629.000047		X:\030629\000047\Motorola_HighPoint_Ericsson_Doc_Prod_DB\_admin\ERICSSON_DOC_PROD_DB.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\030629\000047\Motorola_HighPoint_Ericsson_Doc_Prod_DB\_admin\ERICSSON_DOC_PROD_DB.DCB			2	2	2	2			2	7332125279	32	5791136890	11631	7	30120101016	742672	0					2	2	2
3	121		122 - 030699.000002		X:\030699\000002\DAS_SEC_PRODUCTION\DAS_SEC_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\030699\000002\DAS_SEC_PRODUCTION\DAS_SEC_PRODUCTION.DCB			2	2	2	2			2	435150842	33	1813559612	9015	1478	1267478801	19759	0					2	2	2
3	122		123 - 030699.000002		X:\030699\000002\DAS001\DAS001.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\030699\000002\DAS001\DAS001.DCB			2	2	2	2			2	11128027247	96134	2233541813	13139	82845	2214595318	33413	0					2	2	2
3	123		124 - 031010.000010		X:\031010\000010\HL_Production\Overlay_File_Tracking\PRODUCTION_OVERLAY_FILE_TRACKING.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\031010\000010\HL_Production\Overlay_File_Tracking\PRODUCTION_OVERLAY_FILE_TRACKING.DCB			2	2	2	2			2	2074914	19	0	0	0	0	0	0					2	2	2
3	124		125 - 031662.000007		X:\031662\000007\CYLEX_REVIEW\CYLEX_REVIEW.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\031662\000007\CYLEX_REVIEW\CYLEX_REVIEW.DCB			2	2	2	2			2	6841975	26	0	0	0	73736567	1377	0					2	2	2
3	125		126 - 031816.000002		X:\031816\000002\Saft_Review\SAFT - REVIEW.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\031816\000002\Saft_Review\SAFT - REVIEW.DCB			2	0	0				2	3149969	28													0
3	126		127 - 033328.000005		X:\033328\000005\UGI_HUNLOCK\UGI_HUNLOCK.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\033328\000005\UGI_HUNLOCK\UGI_HUNLOCK.DCB			2	2	2	2			2	17569907	23	0	0	0	1108213046	10786	0					2	2	2
3	127		128 - 033328.000005		X:\033328\000005\Lill_Prod_DONT_USE\LILL_PROD.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\033328\000005\Lill_Prod_DONT_USE\LILL_PROD.DCB			2	2	2	2			2	455208215	85	5888078775	6575	0	5499689558	74860	26782					2	2	2
3	128		129 - 033328.000005		X:\033328\000005\UGI_Stantac\UGI_STANTAC.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\033328\000005\UGI_Stantac\UGI_STANTAC.DCB			2	2	2	2			2	52692358	69	227358235	1209	0	388724820	2886	0					2	2	2
3	129		130 - 033380.000002		X:\033380\000002\Biomet_Ortho_Electronic\BMET_ORTHO.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\033380\000002\Biomet_Ortho_Electronic\BMET_ORTHO.DCB			2	2	2	2			2	301002700	36	3832697895	5510	0	13103302206	112127	0					2	2	2
3	130		131 - 033380.000002		X:\033380\000002\Biomet_Ortho_Paper\BMET_CID_001.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\033380\000002\Biomet_Ortho_Paper\BMET_CID_001.DCB			2	2	2	2			2	7908107	32	0	0	0	769382702	2177	0					2	2	2
3	131		132 - 033380.000002		X:\033380\000002\Biomet_Productions\BMET01_CD.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\033380\000002\Biomet_Productions\BMET01_CD.DCB			2	2	2	2			2	907817	39	74183042	5	0	2551340352	4322	0					2	2	2
3	132		133 - 033651.000009		X:\033651\000009\Styrker_Peves_Review\STYRKER_PEVES_REVIEW.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\033651\000009\Styrker_Peves_Review\STYRKER_PEVES_REVIEW.DCB			2	2	2	2			2	1120426	29	340874	2	0	45141171	229	0					2	2	2
3	133		134 - 033709.000001		X:\033709\000001\Hewitt_General_Hewitt_Prod_DB\HEWITT_PROD_DB.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\033709\000001\Hewitt_General_Hewitt_Prod_DB\HEWITT_PROD_DB.DCB			2	2	2	2			2	110604	23	0	0	0	6795354	106	0					2	2	2
3	134		135 - 034063.000005		X:\034063\000005\TAQA_Barker_Barker_Calendar_Items\CALENDARENTRIES.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\034063\000005\TAQA_Barker_Barker_Calendar_Items\CALENDARENTRIES.DCB			2	2	2	2			2	105311580	34	791601833	10058	0	0	0	0					2	2	2
3	135		136 - 034973.000001		X:\034973\000001\Hariharan\HARIHARAN.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\034973\000001\Hariharan\HARIHARAN.DCB			2	2	2	2			2	40789001	25	0	0	0	1388196396	25609	171412					2	2	2
3	136		137 - 034973.000001		X:\034973\000001\Megace ES INDs and NDA\MEGACE ES INDS AND NDA.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\034973\000001\Megace ES INDs and NDA\MEGACE ES INDS AND NDA.DCB			2	0	0				2	393977644	30													0
3	137		138 - 034975.000001		X:\034975\000001\Jill_Dailey_Production - Copy\JILL_DAILEY_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\034975\000001\Jill_Dailey_Production - Copy\JILL_DAILEY_PRODUCTION.DCB			2	0	0				2	824674	18													0
3	138		139 - 034990.000001		X:\034990\000001\Kramer\KRAMER.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\034990\000001\Kramer\KRAMER.DCB			2	2	2	2			2	79803569	25	0	0	0	2048563985	36519	171412					2	2	2
3	139		140 - 035470.000001		X:\035470\000001\Baker_Daniels\BAKER_DANIELS_REVIEW.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\035470\000001\Baker_Daniels\BAKER_DANIELS_REVIEW.DCB			2	2	2	2			2	19511417	49	5406720	5	5	216505843	5574	395					2	2	2
3	140		141 - 035470.000001		X:\035470\000001\Baker_Daniels_Review_Supplemental\BAKER_DANIELS_REVIEW_SUPPLM.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\035470\000001\Baker_Daniels_Review_Supplemental\BAKER_DANIELS_REVIEW_SUPPLM.DCB			2	2	2	2			2	1407152	24	0	0	0	0	0	0					2	2	2
3	141		142 - 035785.000001		X:\035785\000001\Bar-Ilan\BAR-ILAN.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\035785\000001\Bar-Ilan\BAR-ILAN.DCB			2	2	2	2			2	16665260	31	0	0	0	253304976	2527	0					2	2	2
3	142		143 - 035958.000001		X:\035958\000001\Alana_Karen\ALANA_KAREN.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\035958\000001\Alana_Karen\ALANA_KAREN.DCB			2	2	2	2			2	6471193	18	0	0	0	92030520	1524	0					2	2	2
3	143		144 - 036021.000001		X:\036021\000001\Data_Systems\DSS.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036021\000001\Data_Systems\DSS.DCB			2	2	2	2			2	2377184	26	0	0	0	819177440	15617	2					2	2	2
3	144		145 - 036115.000001		X:\036115\000001\Avmed-Production_Sheridan\AVMED-PRODUCTION_TO_SHERIDAN.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036115\000001\Avmed-Production_Sheridan\AVMED-PRODUCTION_TO_SHERIDAN.DCB			2	2	2	2			2	196364599	44	0	0	0	1345067359	20265	0					2	2	2
3	145		146 - 036115.000001		X:\036115\000001\AvMed_Production_to_Florida_AG\AVMED_PRODUCTION_TO_FLORIDA_AG.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036115\000001\AvMed_Production_to_Florida_AG\AVMED_PRODUCTION_TO_FLORIDA_AG.DCB			2	2	2	2			2	40434495	25	0	0	0	442692008	8589	0					2	2	2
3	146		147 - 036115.000001		X:\036115\000001\Avmed-Production_Sheridan\AVMED-PRODUCTION_SHERIDAN_02.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036115\000001\Avmed-Production_Sheridan\AVMED-PRODUCTION_SHERIDAN_02.DCB			2	2	2	2			2	196364599	44	0	0	0	180093044	3272	0					2	2	2
3	147		148 - 036115.000001		X:\036115\000001\Humana_Prod\HUMANA_PROD.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036115\000001\Humana_Prod\HUMANA_PROD.DCB			2	2	2	2			2	34233677	23	0	0	0	0	0	8396					2	2	2
3	148		149 - 036183.000009		X:\036183\000009\HL_Prod_BullTick\PROD_QC\PROD001\PROD001.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036183\000009\HL_Prod_BullTick\PROD_QC\PROD001\PROD001.DCB			2	2	2	2			2	17998183	29	15751296	75	0	290713206	2949	0					2	2	2
3	149		150 - 036275.000001		X:\036275\000001\Zhou_Prod\ZHOU_PROD_001.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036275\000001\Zhou_Prod\ZHOU_PROD_001.DCB			2	2	2	2			2	5549531	26	0	0	0	134819356	2046	15					2	2	2
3	150		151 - 036277.000001		X:\036277\000001\ANJC_PROD\ANJC_PROD.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036277\000001\ANJC_PROD\ANJC_PROD.DCB			2	2	2	2			2	3687519	26	0	0	0	40133312	761	0					2	2	2
3	151		152 - 036277.000001		X:\036277\000001\BEAZLEY_PROD\BEAZLEY_PROD.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036277\000001\BEAZLEY_PROD\BEAZLEY_PROD.DCB			2	2	2	2			2	822686	25	0	0	0	20465545	136	0					2	2	2
3	152		153 - 036277.000001		X:\036277\000001\DWYER_PROD\DWYER_PROD.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036277\000001\DWYER_PROD\DWYER_PROD.DCB			2	2	2	2			2	4006067	28	0	0	0	47823251	1011	1					2	2	2
3	153		154 - 036277.000001		X:\036277\000001\HOPKINS_PROD\HOPKINS_PROD.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036277\000001\HOPKINS_PROD\HOPKINS_PROD.DCB			2	2	2	2			2	575310	26	0	0	0	7316930	185	0					2	2	2
3	154		155 - 036277.000001		X:\036277\000001\MIGGINS_PROD\MIGGINS_PROD.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036277\000001\MIGGINS_PROD\MIGGINS_PROD.DCB			2	2	2	2			2	16191543	30	0	0	0	274165693	3798	5					2	2	2
3	155		156 - 036277.000001		X:\036277\000001\TRANSITIONS_PROD\TRANSITIONS_PROD.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036277\000001\TRANSITIONS_PROD\TRANSITIONS_PROD.DCB			2	2	2	2			2	17166523	29	0	0	0	233862454	2676	24					2	2	2
3	156		157 - 036277.000001		X:\036277\000001\WOOD_PROD\WOOD_PROD.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036277\000001\WOOD_PROD\WOOD_PROD.DCB			2	0	0				2	3207418	26													0
3	157		158 - 036277.000001		X:\036277\000001\Blue_Cross_EMPIRE_Prod\BLUE_CROSS_EMPIRE_PROD.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036277\000001\Blue_Cross_EMPIRE_Prod\BLUE_CROSS_EMPIRE_PROD.DCB			2	2	2	2			2	446620	16	0	0	0	5252748	97	0					2	2	2
3	158		159 - 036365.000024		X:\036365\000024\Millennium_Review\MILLENNIUM_REVIEW.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036365\000024\Millennium_Review\MILLENNIUM_REVIEW.DCB			2	2	2	2			2	98824633	41	0	0	0	2160700702	21964	0					2	2	2
3	159		160 - 036365.000028		X:\036365\000028\HL_Review\Millennium_Review2\MILLENNIUM_REVIEW2.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036365\000028\HL_Review\Millennium_Review2\MILLENNIUM_REVIEW2.DCB			2	2	2	2			2	288870662	38	763650551	1305	0	3477773473	86366	0					2	2	2
3	160		161 - 036365.000030		X:\036365\000030\HL_Production\Zicari_Martin_Production_20120529\CALLOWAY_PROD_EXPORT.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036365\000030\HL_Production\Zicari_Martin_Production_20120529\CALLOWAY_PROD_EXPORT.DCB			2	2	2	2			2	2978591	30	184394089	50	0	0	0	2151					2	2	2
3	161		162 - 036480.000003		X:\036480\000003\HL_Review\Amedisys_Email_Review\AMEDISYS_EMAIL_REVIEW.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036480\000003\HL_Review\Amedisys_Email_Review\AMEDISYS_EMAIL_REVIEW.DCB			2	2	2	2			2	6322435	24	101589185	213	1	0	0	0					2	2	2
3	162		163 - 036534.000001		X:\036534\000001\HL_Production\UR_Productions\UR_PRODUCTIONS.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036534\000001\HL_Production\UR_Productions\UR_PRODUCTIONS.DCB			2	0	0				2	23738420	30													0
3	163		164 - 036534.000001		X:\036534\000001\HL_Review\UR_001\UR_001.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036534\000001\HL_Review\UR_001\UR_001.DCB			2	2	2	2			2	38142627	32	0	0	2902	0	0	11123					2	2	2
3	166		167 - 036661.000008		X:\036661\000008\Avid_Production\AVID_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036661\000008\Avid_Production\AVID_PRODUCTION.DCB			2	2	2	2			2	1246908	23	0	0	0	23726863	335	0					2	2	2
3	167		168 - 036867.000001		X:\036867\000001\HL_Production\20110506_PRODUCTION\20110506_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036867\000001\HL_Production\20110506_PRODUCTION\20110506_PRODUCTION.DCB			2	2	2	2			2	32735667	28	0	0	419	0	0	1308					2	2	2
3	168		169 - 036867.000001		X:\036867\000001\HL_Production\20110527_PRODUCTION\20110527_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036867\000001\HL_Production\20110527_PRODUCTION\20110527_PRODUCTION.DCB			2	2	2	2			2	2944882	27	0	0	47	0	0	7027					2	2	2
3	169		170 - 036867.000001		X:\036867\000001\HL_Production\20110603_PRODUCTION\201100603_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036867\000001\HL_Production\20110603_PRODUCTION\201100603_PRODUCTION.DCB			2	2	2	2			2	5272445	23	0	0	68	0	0	7027					2	2	2
3	170		171 - 036867.000001		X:\036867\000001\HL_Production\20110610_PRODUCTION\20110610_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036867\000001\HL_Production\20110610_PRODUCTION\20110610_PRODUCTION.DCB			2	0	0				2	11464353	30													0
3	171		172 - 036867.000001		X:\036867\000001\HL_Production\20110624_TC10TC_PRODUCTION\20110624_TC10TC_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036867\000001\HL_Production\20110624_TC10TC_PRODUCTION\20110624_TC10TC_PRODUCTION.DCB			2	2	2	2			2	170705	20	0	0	0	0	0	71					2	2	2
3	172		173 - 036867.000001		X:\036867\000001\HL_Production\20110629_PRODUCTION\062911_PROD.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036867\000001\HL_Production\20110629_PRODUCTION\062911_PROD.DCB			2	2	2	2			2	117260	23	0	0	0	0	0	163					2	2	2
3	173		174 - 036867.000001		X:\036867\000001\HL_Production\20110714_PRODUCTION\20110714_PRODUCTION.DCB	W:\_LN_Test\\Bkups-Batch3-for-Archiving-Analysis\036867\000001\HL_Production\20110714_PRODUCTION\20110714_PRODUCTION.DCB			2	0	0				2	214676707	31													0
